,Unnamed: 0,id,date,timezone,place,tweet,language,hashtags,user_id_str,username,day,hour,retweet,nlikes,nreplies,nretweets,geo,retweet_id,text,retweetcount,likecount,replycount,created_at,unique,text_lem,hashtagsLower,hashtagsList,hashtagsCount,textCount,subjectivity,polarity,sentiment,hype_loop
1820,2230,1403208673858506752,2021-06-10,-700,,FINALLY!!!!!! #JORDI  https://t.co/oU2wqYixuF,en,['jordi'],713544096,sarpphire_,4,21,False,2,0,1,,,finally jordi,1,2,0,2021-06-10 21:33:12,sarpphire_FINALLY!!!!!! #JORDI  https://t.co/oU2wqYixuF,"[('finally', 'r'), ('jordi', 'n')]",['jordi'],['jordi'],9,13,1.0,0.0,Neutral,PRE
1821,2231,1403208623212449792,2021-06-10,-700,,NO TIENEN UNA IDEA DE LO QUE ESTOY DISFRUTANDO #JORDI    JORDI OUT NOW,es,['jordi'],1798317680,levinetattoos,4,21,False,1,0,0,,,no tienen una idea de lo que estoy disfrutando jordi jordi now,0,1,0,2021-06-10 21:33:00,levinetattoosNO TIENEN UNA IDEA DE LO QUE ESTOY DISFRUTANDO #JORDI    JORDI OUT NOW,"[('no', 'n'), ('tienen', 'n'), ('una', 'a'), ('idea', 'n'), ('de', 'n'), ('lo', 'n'), ('que', 'a'), ('estoy', 'n'), ('disfrutando', 'n'), ('jordi', 'n'), ('jordi', 'n'), ('now', 'r')]",['jordi'],['jordi'],9,62,0.0,0.0,Neutral,PRE
1822,2232,1403208492190683138,2021-06-10,-700,,STEVIE NICKS TE AMO #JORDI  JORDI OUT NOW,en,['jordi'],1798317680,levinetattoos,4,21,False,0,0,0,,,stevie nick te amo jordi jordi now,0,0,0,2021-06-10 21:32:29,levinetattoosSTEVIE NICKS TE AMO #JORDI  JORDI OUT NOW,"[('stevie', 'n'), ('nicks', 'n'), ('te', 'v'), ('amo', 'a'), ('jordi', 'n'), ('jordi', 'n'), ('now', 'r')]",['jordi'],['jordi'],9,34,0.0,0.0,Neutral,PRE
1823,2233,1403208459802365954,2021-06-10,-700,,REMEDY ES MÍA #JORDI  JORDI OUT NOW,es,['jordi'],1798317680,levinetattoos,4,21,False,1,0,0,,,remedy e mía jordi jordi now,0,1,0,2021-06-10 21:32:21,levinetattoosREMEDY ES MÍA #JORDI  JORDI OUT NOW,"[('remedy', 'n'), ('es', 'n'), ('mía', 'n'), ('jordi', 'n'), ('jordi', 'n'), ('now', 'r')]",['jordi'],['jordi'],9,28,0.0,0.0,Neutral,PRE
1824,2234,1403208451291897859,2021-06-10,-700,,Ya salió el nuevo álbum de Maroon 5 llamado #JORDI,es,['jordi'],1237162959975206912,AthenaEnMix,4,21,False,1,0,0,,,ya salió el nuevo álbum de maroon 5 llamado jordi,0,1,0,2021-06-10 21:32:19,AthenaEnMixYa salió el nuevo álbum de Maroon 5 llamado #JORDI,"[('ya', 'n'), ('salió', 'n'), ('el', 'n'), ('nuevo', 'a'), ('álbum', 'n'), ('de', 'n'), ('maroon', 'n'), ('5', 'n'), ('llamado', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,49,0.0,0.0,Neutral,PRE
1825,2235,1403208410661724164,2021-06-10,-700,,STREAM #JORDI!!!!! @maroon5 @adamlevine  https://t.co/m1qxMNx2Sq,en,['jordi'],386455588,dyanne1311,4,21,False,0,1,0,,,stream jordi,0,0,1,2021-06-10 21:32:10,dyanne1311STREAM #JORDI!!!!! @maroon5 @adamlevine  https://t.co/m1qxMNx2Sq,"[('stream', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,12,0.0,0.0,Neutral,PRE
1826,2236,1403208381628780549,2021-06-10,-700,,.@maroon5  'JORDI' ALBUM OUT NOW 🌺 'Lost' OUT NOW ♫  https://t.co/NbJPbrSLet - #Maroon5 #Maroon5Lost #JORDI #UMVN  https://t.co/6lmygrD2bP,en,"['maroon5', 'maroon5lost', 'jordi', 'umvn']",1309113809416663043,universalvn,4,21,False,4,0,1,,,jordi album lose maroon5 maroon5lost jordi umvn,1,4,0,2021-06-10 21:32:03,universalvn.@maroon5  'JORDI' ALBUM OUT NOW 🌺 'Lost' OUT NOW ♫  https://t.co/NbJPbrSLet - #Maroon5 #Maroon5Lost #JORDI #UMVN  https://t.co/6lmygrD2bP,"[('jordi', 'n'), ('album', 'n'), ('lost', 'v'), ('maroon5', 'a'), ('maroon5lost', 'n'), ('jordi', 'n'), ('umvn', 'n')]","['maroon5', 'maroon5lost', 'jordi', 'umvn']","['maroon5',",11,47,0.0,0.0,Neutral,PRE
1827,2237,1403208350410620931,2021-06-10,-700,,"@maroon5 @AppleMusic Maroon 5 can cure my depression, headache, fever.... EVERYTHING  #JORDI",en,['jordi'],3162995899,sweetheartflynn,4,21,False,2,1,0,,,maroon 5 cure depression headache fever everything jordi,0,2,1,2021-06-10 21:31:55,"sweetheartflynn@maroon5 @AppleMusic Maroon 5 can cure my depression, headache, fever.... EVERYTHING  #JORDI","[('maroon', 'r'), ('5', 'n'), ('cure', 'n'), ('depression', 'n'), ('headache', 'n'), ('fever', 'n'), ('everything', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,56,0.0,0.0,Neutral,PRE
1828,2238,1403208347931848707,2021-06-10,-700,,ME SIENTO EN LOS 70'S CON REMEDY GENTE #JORDI  JORDI OUT NOW,es,['jordi'],1798317680,levinetattoos,4,21,False,0,0,0,,,me siento en los 70 con remedy gente jordi jordi now,0,0,0,2021-06-10 21:31:55,levinetattoosME SIENTO EN LOS 70'S CON REMEDY GENTE #JORDI  JORDI OUT NOW,"[('me', 'n'), ('siento', 'v'), ('en', 'a'), ('los', 'n'), ('70s', 'n'), ('con', 'n'), ('remedy', 'n'), ('gente', 'n'), ('jordi', 'n'), ('jordi', 'n'), ('now', 'r')]",['jordi'],['jordi'],9,52,0.0,0.0,Neutral,PRE
1829,2239,1403208275294834694,2021-06-10,-700,,@maroon5 @AppleMusic Yeahhhh ❤️🇧🇷 #jordi love you guys  https://t.co/fctzyrKF20,en,['jordi'],387301704,maroonxgomez,4,21,False,0,0,0,,,yeahhhh jordi love guy,0,0,0,2021-06-10 21:31:37,maroonxgomez@maroon5 @AppleMusic Yeahhhh ❤️🇧🇷 #jordi love you guys  https://t.co/fctzyrKF20,"[('yeahhhh', 'n'), ('jordi', 'n'), ('love', 'n'), ('guys', 'n')]",['jordi'],['jordi'],9,22,0.6,0.5,Positive,PRE
1830,2240,1403208250053599234,2021-06-10,-700,,QUE BIEN COMBINAN LAS VOCES DE STEVIE NICKS Y ADAM LEVINE #JORDI  JORDI OUT NOW,fr,['jordi'],1798317680,levinetattoos,4,21,False,4,0,0,,,que bien combinan las vox de stevie nick adam levine jordi jordi now,0,4,0,2021-06-10 21:31:31,levinetattoosQUE BIEN COMBINAN LAS VOCES DE STEVIE NICKS Y ADAM LEVINE #JORDI  JORDI OUT NOW,"[('que', 'n'), ('bien', 'n'), ('combinan', 'n'), ('las', 'a'), ('voces', 'n'), ('de', 'n'), ('stevie', 'n'), ('nicks', 'n'), ('adam', 'v'), ('levine', 'a'), ('jordi', 'n'), ('jordi', 'n'), ('now', 'r')]",['jordi'],['jordi'],9,68,0.0,0.0,Neutral,PRE
1831,2241,1403208144881324033,2021-06-10,-700,,NO PUEDE SER QUE RITMAZO Y ESA FORMA DE COMENZAR OMGGASCKS #JORDI  JORDI OUT NOW  https://t.co/omuTXyAJMG,es,['jordi'],1798317680,levinetattoos,4,21,False,1,0,0,,,no puede ser que ritmazo esa forma de comenzar omggascks jordi jordi,0,1,0,2021-06-10 21:31:06,levinetattoosNO PUEDE SER QUE RITMAZO Y ESA FORMA DE COMENZAR OMGGASCKS #JORDI  JORDI OUT NOW  https://t.co/omuTXyAJMG,"[('no', 'n'), ('puede', 'n'), ('ser', 'n'), ('que', 'n'), ('ritmazo', 'n'), ('esa', 'a'), ('forma', 'n'), ('de', 'n'), ('comenzar', 'n'), ('omggascks', 'n'), ('jordi', 'v'), ('jordi', 'n')]",['jordi'],['jordi'],9,68,0.0,0.0,Neutral,PRE
1832,2242,1403208135720980482,2021-06-10,-700,,opinião no álbum #JORDI  beautiful mistakes: 8/10  lost 9/10 echo: 7/10  Lovesick:9/10  Remedy:6/10  Seasons:10000/10  One light:8/10  Convince me otherwise:5/10  Nobody’s love:7/10  Can’t leave you alone:100/10  Memories:1000/10 memories remix:3/10  Button:9/10  lifestyle: 5/10,en,['jordi'],1286439457453998080,junavyy,4,21,False,2,1,0,,,opinião no álbum jordi beautiful mistake 810 lose 910 echo 710 lovesick910 remedy610 seasons1000010 one light810 convince otherwise510 nobodys love710 cant leave alone10010 memories100010 memory remix310 button910 lifestyle 510,0,2,1,2021-06-10 21:31:04,junavyyopinião no álbum #JORDI  beautiful mistakes: 8/10  lost 9/10 echo: 7/10  Lovesick:9/10  Remedy:6/10  Seasons:10000/10  One light:8/10  Convince me otherwise:5/10  Nobody’s love:7/10  Can’t leave you alone:100/10  Memories:1000/10 memories remix:3/10  Button:9/10  lifestyle: 5/10,"[('opinião', 'n'), ('no', 'n'), ('álbum', 'n'), ('jordi', 'n'), ('beautiful', 'n'), ('mistakes', 'n'), ('810', 'n'), ('lost', 'v'), ('910', 'n'), ('echo', 'a'), ('710', 'n'), ('lovesick910', 'a'), ('remedy610', 'n'), ('seasons1000010', 'v'), ('one', 'n'), ('light810', 'n'), ('convince', 'n'), ('otherwise510', 'n'), ('nobodys', 'a'), ('love710', 'n'), ('cant', 'n'), ('leave', 'v'), ('alone10010', 'v'), ('memories100010', 'a'), ('memories', 'n'), ('remix310', 'v'), ('button910', 'a'), ('lifestyle', 'a'), ('510', 'n')]",['jordi'],['jordi'],9,227,1.0,0.85,Positive,PRE
1833,2243,1403208127777026048,2021-06-10,-700,,Les juro que ame todo lo nuevo de maroon 5 #jordi,es,['jordi'],1234314682275713024,AvrilRA2,4,21,False,1,0,0,,,le juro que ame todo lo nuevo de maroon 5 jordi,0,1,0,2021-06-10 21:31:02,AvrilRA2Les juro que ame todo lo nuevo de maroon 5 #jordi,"[('les', 'n'), ('juro', 'v'), ('que', 'a'), ('ame', 'n'), ('todo', 'n'), ('lo', 'a'), ('nuevo', 'n'), ('de', 'n'), ('maroon', 'n'), ('5', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,47,0.0,0.0,Neutral,PRE
1834,2244,1403208063528718337,2021-06-10,-700,,MEMORIES #JORDI,en,['jordi'],1456893282,istilldreamforu,4,21,False,0,0,0,,,memory jordi,0,0,0,2021-06-10 21:30:47,istilldreamforuMEMORIES #JORDI,"[('memories', 'n'), ('jordi', 'v')]",['jordi'],['jordi'],9,12,0.0,0.0,Neutral,PRE
1835,2245,1403208042867572739,2021-06-10,-700,,#JORDI veamos que tal @maroon5,es,['jordi'],1042994237715898370,ianloyde,4,21,False,1,0,0,,,jordi veamos que tal,0,1,0,2021-06-10 21:30:42,ianloyde#JORDI veamos que tal @maroon5,"[('jordi', 'n'), ('veamos', 'n'), ('que', 'n'), ('tal', 'n')]",['jordi'],['jordi'],9,20,0.0,0.0,Neutral,PRE
1836,2246,1403208011477303296,2021-06-10,-700,,"@maroon5 no puedo escuchar #JORDI en Spotify, POR? 😡😡😡😡😡😡😡😡😡😭",es,['jordi'],1297719904242749440,santiagomilka_,4,21,False,0,0,0,,,no puedo escuchar jordi en spotify por,0,0,0,2021-06-10 21:30:34,"santiagomilka_@maroon5 no puedo escuchar #JORDI en Spotify, POR? 😡😡😡😡😡😡😡😡😡😭","[('no', 'n'), ('puedo', 'n'), ('escuchar', 'v'), ('jordi', 'n'), ('en', 'n'), ('spotify', 'n'), ('por', 'n')]",['jordi'],['jordi'],9,38,0.0,0.0,Neutral,PRE
1837,2247,1403207896037572608,2021-06-10,-700,,@maroon5’s new album ‘#JORDI’ has arrived! Stream it now. 💿  https://t.co/Mlv2AL4z71  https://t.co/Jambsazji4,en,['jordi'],1219179608114782209,livenationmy,4,21,False,1,0,0,,,s new album jordi arrive stream,0,1,0,2021-06-10 21:30:07,livenationmy@maroon5’s new album ‘#JORDI’ has arrived! Stream it now. 💿  https://t.co/Mlv2AL4z71  https://t.co/Jambsazji4,"[('s', 'a'), ('new', 'a'), ('album', 'n'), ('jordi', 'n'), ('arrived', 'v'), ('stream', 'n')]",['jordi'],['jordi'],9,31,0.45454545454545453,0.13636363636363635,Positive,PRE
1838,2248,1403207800243769346,2021-06-10,-700,,A gente caiu pra 4 no iTunes gente... comprem!! #jordi,pt,['jordi'],387301704,maroonxgomez,4,21,False,0,0,0,,,a gente caiu pra 4 no itunes gente comprem jordi,0,0,0,2021-06-10 21:29:44,maroonxgomezA gente caiu pra 4 no iTunes gente... comprem!! #jordi,"[('a', 'n'), ('gente', 'n'), ('caiu', 'n'), ('pra', 'v'), ('4', 'n'), ('no', 'n'), ('itunes', 'n'), ('gente', 'v'), ('comprem', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,48,0.0,0.0,Neutral,PRE
1839,2249,1403207772125241356,2021-06-10,-700,,LOVESICK ESE RITMO #JORDI  JORDI OUT NOW,ht,['jordi'],1798317680,levinetattoos,4,21,False,1,0,0,,,lovesick ese ritmo jordi jordi now,0,1,0,2021-06-10 21:29:37,levinetattoosLOVESICK ESE RITMO #JORDI  JORDI OUT NOW,"[('lovesick', 'a'), ('ese', 'a'), ('ritmo', 'n'), ('jordi', 'n'), ('jordi', 'n'), ('now', 'r')]",['jordi'],['jordi'],9,34,0.0,0.0,Neutral,PRE
1840,2250,1403207693549113344,2021-06-10,-700,,PERDÓNENME POR DUDAR DE USTEDES @maroon5 AMO MUCHO EL ÁLBUM #JORDI  JORDI OUT NOW,es,['jordi'],1798317680,levinetattoos,4,21,False,7,1,2,,,perdónenme por dudar de ustedes amo mucho el álbum jordi jordi now,2,7,1,2021-06-10 21:29:19,levinetattoosPERDÓNENME POR DUDAR DE USTEDES @maroon5 AMO MUCHO EL ÁLBUM #JORDI  JORDI OUT NOW,"[('perdónenme', 'n'), ('por', 'n'), ('dudar', 'n'), ('de', 'n'), ('ustedes', 'n'), ('amo', 'n'), ('mucho', 'n'), ('el', 'n'), ('álbum', 'n'), ('jordi', 'n'), ('jordi', 'n'), ('now', 'r')]",['jordi'],['jordi'],9,66,0.0,0.0,Neutral,PRE
1841,2251,1403207635512528897,2021-06-10,-700,,@maroon5 @AppleMusic JORDI OUT NOW #JORDI #M5,ht,"['jordi', 'm5']",1175653382867914752,nobody_m5,4,21,False,1,1,0,,,jordi jordi m5,0,1,1,2021-06-10 21:29:05,nobody_m5@maroon5 @AppleMusic JORDI OUT NOW #JORDI #M5,"[('jordi', 'n'), ('jordi', 'n'), ('m5', 'n')]","['jordi', 'm5']","['jordi',",9,14,0.0,0.0,Neutral,PRE
1842,2252,1403207597751255045,2021-06-10,-700,,@maroon5 @AppleMusic I am listening!!! ❤️🇧🇷 #JORDI  https://t.co/CW2n5ykpac,en,['jordi'],387301704,maroonxgomez,4,21,False,0,0,0,,,listen jordi,0,0,0,2021-06-10 21:28:56,maroonxgomez@maroon5 @AppleMusic I am listening!!! ❤️🇧🇷 #JORDI  https://t.co/CW2n5ykpac,"[('listening', 'v'), ('jordi', 'n')]",['jordi'],['jordi'],9,12,0.0,0.0,Neutral,PRE
1843,2253,1403207578784575493,2021-06-10,-700,,ESCUCHEN #JORDI  NO SE VAN A ARREPENTIR NO PUEDE SERRR QUE BUEN ÁLBUM  JORDI OUT NOW,es,['jordi'],1798317680,levinetattoos,4,21,False,0,0,0,,,escuchen jordi no se van arrepentir no puede serrr que buen álbum jordi now,0,0,0,2021-06-10 21:28:51,levinetattoosESCUCHEN #JORDI  NO SE VAN A ARREPENTIR NO PUEDE SERRR QUE BUEN ÁLBUM  JORDI OUT NOW,"[('escuchen', 'n'), ('jordi', 'v'), ('no', 'n'), ('se', 'a'), ('van', 'n'), ('arrepentir', 'v'), ('no', 'n'), ('puede', 'n'), ('serrr', 'n'), ('que', 'n'), ('buen', 'n'), ('álbum', 'n'), ('jordi', 'n'), ('now', 'r')]",['jordi'],['jordi'],9,75,0.0,0.0,Neutral,PRE
1844,2254,1403207559872487424,2021-06-10,-700,,Por fin!! ✨❤ #JORDI #Maroon5  https://t.co/w92TyKlvFp,es,"['jordi', 'maroon5']",1231474462618460161,divanesitareyes,4,21,False,0,0,0,,,por fin jordi maroon5,0,0,0,2021-06-10 21:28:47,divanesitareyesPor fin!! ✨❤ #JORDI #Maroon5  https://t.co/w92TyKlvFp,"[('por', 'n'), ('fin', 'n'), ('jordi', 'n'), ('maroon5', 'n')]","['jordi', 'maroon5']","['jordi',",9,21,0.0,0.0,Neutral,PRE
1845,2255,1403207451017723908,2021-06-10,-700,,CUANDO DICE BABY BABY AHHH #JORDI  JORDI OUT NOW,en,['jordi'],1798317680,levinetattoos,4,21,False,0,0,0,,,cuando dice baby baby ahhh jordi jordi now,0,0,0,2021-06-10 21:28:21,levinetattoosCUANDO DICE BABY BABY AHHH #JORDI  JORDI OUT NOW,"[('cuando', 'n'), ('dice', 'n'), ('baby', 'n'), ('baby', 'n'), ('ahhh', 'n'), ('jordi', 'n'), ('jordi', 'n'), ('now', 'r')]",['jordi'],['jordi'],9,42,0.0,0.0,Neutral,PRE
1846,2256,1403207436308299783,2021-06-10,-700,,@maroon5 @AppleMusic JORDI OUT NOW #Maroon5   #M5   #JORDI,ht,"['maroon5', 'm5', 'jordi']",1267389610155532290,wisteriagrew,4,21,False,0,0,0,,,jordi maroon5 m5 jordi,0,0,0,2021-06-10 21:28:17,wisteriagrew@maroon5 @AppleMusic JORDI OUT NOW #Maroon5   #M5   #JORDI,"[('jordi', 'n'), ('maroon5', 'n'), ('m5', 'n'), ('jordi', 'n')]","['maroon5', 'm5', 'jordi']","['maroon5',",11,22,0.0,0.0,Neutral,PRE
1847,2257,1403207415714156544,2021-06-10,-700,,LA VOZ Y EL RITMO OMFG WHAT IS THISSS #JORDI  JORDI OUT NOW  https://t.co/yjuWvPppOo,en,['jordi'],1798317680,levinetattoos,4,21,False,0,0,0,,,la voz el ritmo omfg thisss jordi jordi,0,0,0,2021-06-10 21:28:12,levinetattoosLA VOZ Y EL RITMO OMFG WHAT IS THISSS #JORDI  JORDI OUT NOW  https://t.co/yjuWvPppOo,"[('la', 'n'), ('voz', 'n'), ('el', 'n'), ('ritmo', 'n'), ('omfg', 'n'), ('thisss', 'n'), ('jordi', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,39,0.0,0.0,Neutral,PRE
1848,2258,1403207359829213188,2021-06-10,-700,,#JORDI,und,['jordi'],1011237010936233984,mariajannia_,4,21,False,1,0,0,,,jordi,0,1,0,2021-06-10 21:27:59,mariajannia_#JORDI,"[('jordi', 'n')]",['jordi'],['jordi'],9,5,0.0,0.0,Neutral,PRE
1849,2259,1403207334814359552,2021-06-10,-700,,Listen to #JORDI on @AppleMusic   https://t.co/USzn4iI1ta  https://t.co/hCjG3lTYWd,en,['jordi'],24886570,maroon5,4,21,False,928,27,180,,,listen jordi,180,928,27,2021-06-10 21:27:53,maroon5Listen to #JORDI on @AppleMusic   https://t.co/USzn4iI1ta  https://t.co/hCjG3lTYWd,"[('listen', 'n'), ('jordi', 'v')]",['jordi'],['jordi'],9,12,0.0,0.0,Neutral,PRE
1850,2260,1403207246184697856,2021-06-10,-700,,CAN'T LEAVE YOU ALONE #JORDI,en,['jordi'],1456893282,istilldreamforu,4,21,False,0,0,0,,,cant leave alone jordi,0,0,0,2021-06-10 21:27:32,istilldreamforuCAN'T LEAVE YOU ALONE #JORDI,"[('cant', 'a'), ('leave', 'v'), ('alone', 'r'), ('jordi', 'n')]",['jordi'],['jordi'],9,22,0.0,0.0,Neutral,PRE
1851,2261,1403207219747905539,2021-06-10,-700,,Notas pra minha header? #JORDI,pt,['jordi'],40758333,joyceazambuja,4,21,False,3,2,0,,,notas pra minha header jordi,0,3,2,2021-06-10 21:27:26,joyceazambujaNotas pra minha header? #JORDI,"[('notas', 'n'), ('pra', 'v'), ('minha', 'a'), ('header', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,28,0.0,0.0,Neutral,PRE
1852,2262,1403207187657375745,2021-06-10,-700,,maroon 5 obrigada #JORDI #MAROON5,es,"['jordi', 'maroon5']",1286439457453998080,junavyy,4,21,False,1,0,0,,,maroon 5 obrigada jordi maroon5,0,1,0,2021-06-10 21:27:18,junavyymaroon 5 obrigada #JORDI #MAROON5,"[('maroon', 'n'), ('5', 'n'), ('obrigada', 'n'), ('jordi', 'n'), ('maroon5', 'n')]","['jordi', 'maroon5']","['jordi',",9,31,0.0,0.0,Neutral,PRE
1853,2263,1403207177330991106,2021-06-10,-700,,@maroon5 #Maroon5 #JORDI IS OUT NOW,en,"['maroon5', 'jordi']",1249007915672973312,martuciol,4,21,False,0,0,0,,,maroon5 jordi now,0,0,0,2021-06-10 21:27:16,martuciol@maroon5 #Maroon5 #JORDI IS OUT NOW,"[('maroon5', 'n'), ('jordi', 'n'), ('now', 'r')]","['maroon5', 'jordi']","['maroon5',",11,17,0.0,0.0,Neutral,PRE
1854,2264,1403206845142114309,2021-06-10,-700,,#JORDI A FLORZINHA,pt,['jordi'],387301704,maroonxgomez,4,21,False,0,0,0,,,jordi florzinha,0,0,0,2021-06-10 21:25:56,maroonxgomez#JORDI A FLORZINHA,"[('jordi', 'n'), ('florzinha', 'n')]",['jordi'],['jordi'],9,15,0.0,0.0,Neutral,PRE
1855,2265,1403206800086683649,2021-06-10,-700,,Supporting my fav. band/ My BAND MATES CHARR❤️  Congratulations to your new album💯   Listening to 'LOST' cause why not‼️🔥 #Maroon5 #JORDI  https://t.co/zA52q6vHtx,en,"['maroon5', 'jordi']",1041691386267918336,LinezoMarnie,4,21,False,4,0,0,,,support fav band band mat charr congratulation new album listening lose cause not maroon5 jordi,0,4,0,2021-06-10 21:25:46,LinezoMarnieSupporting my fav. band/ My BAND MATES CHARR❤️  Congratulations to your new album💯   Listening to 'LOST' cause why not‼️🔥 #Maroon5 #JORDI  https://t.co/zA52q6vHtx,"[('supporting', 'v'), ('fav', 'a'), ('band', 'n'), ('band', 'n'), ('mates', 'v'), ('charr', 'a'), ('congratulations', 'n'), ('new', 'a'), ('album', 'a'), ('listening', 'n'), ('lost', 'v'), ('cause', 'n'), ('not', 'r'), ('maroon5', 'a'), ('jordi', 'n')]","['maroon5', 'jordi']","['maroon5',",11,95,0.45454545454545453,0.13636363636363635,Positive,PRE
1856,2266,1403206795670212608,2021-06-10,-700,,@maroon5 I LOVE YOU SO FUCKING MUCH GUYS WTF #JORDI JORDI OUT NOW,en,['jordi'],1798317680,levinetattoos,4,21,False,2,0,0,,,love fuck much guy wtf jordi jordi now,0,2,0,2021-06-10 21:25:45,levinetattoos@maroon5 I LOVE YOU SO FUCKING MUCH GUYS WTF #JORDI JORDI OUT NOW,"[('love', 'v'), ('fucking', 'v'), ('much', 'a'), ('guys', 'n'), ('wtf', 'v'), ('jordi', 'a'), ('jordi', 'n'), ('now', 'r')]",['jordi'],['jordi'],9,38,0.6,-0.05,Negative,PRE
1857,2267,1403206782835691520,2021-06-10,-700,,HAHSHSHAHSHAHSHSH #Jordi,pt,['jordi'],1286439457453998080,junavyy,4,21,False,1,0,0,,,hahshshahshahshsh jordi,0,1,0,2021-06-10 21:25:42,junavyyHAHSHSHAHSHAHSHSH #Jordi,"[('hahshshahshahshsh', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,23,0.0,0.0,Neutral,PRE
1858,2268,1403206739852410880,2021-06-10,-700,,"O álbum #JORDI foi a alegria da minha sexta-feira, obrigada meninos ❤️🌸",pt,['jordi'],1092932343197851648,triad222,4,21,False,0,0,0,,,o álbum jordi foi alegria da minha sextafeira obrigada meninos,0,0,0,2021-06-10 21:25:31,"triad222O álbum #JORDI foi a alegria da minha sexta-feira, obrigada meninos ❤️🌸","[('o', 'a'), ('álbum', 'n'), ('jordi', 'n'), ('foi', 'n'), ('alegria', 'n'), ('da', 'n'), ('minha', 'n'), ('sextafeira', 'n'), ('obrigada', 'n'), ('meninos', 'n')]",['jordi'],['jordi'],9,62,0.0,0.0,Neutral,PRE
1859,2269,1403206709720592387,2021-06-10,-700,,ADAM LEVINE TE AMOOOO #JORDI JORDI OUT NOW,ht,['jordi'],1798317680,levinetattoos,4,21,False,1,0,1,,,adam levine te amoooo jordi jordi now,1,1,0,2021-06-10 21:25:24,levinetattoosADAM LEVINE TE AMOOOO #JORDI JORDI OUT NOW,"[('adam', 'a'), ('levine', 'n'), ('te', 'n'), ('amoooo', 'n'), ('jordi', 'n'), ('jordi', 'n'), ('now', 'r')]",['jordi'],['jordi'],9,37,0.0,0.0,Neutral,PRE
1860,2270,1403206609589911554,2021-06-10,-700,,LA VOCALS #JORDI JORDI OUT NOW  https://t.co/XQzEgkq9HF,fr,['jordi'],1798317680,levinetattoos,4,21,False,0,0,0,,,la vocal jordi jordi,0,0,0,2021-06-10 21:25:00,levinetattoosLA VOCALS #JORDI JORDI OUT NOW  https://t.co/XQzEgkq9HF,"[('la', 'n'), ('vocals', 'n'), ('jordi', 'v'), ('jordi', 'n')]",['jordi'],['jordi'],9,20,0.0,0.0,Neutral,PRE
1861,2271,1403206515507351554,2021-06-10,-700,,#Maroon5 #Jordi  https://t.co/Wq6biTGCLk,und,"['maroon5', 'jordi']",3306862561,meliudyliu,4,21,False,0,0,0,,,maroon5 jordi,0,0,0,2021-06-10 21:24:38,meliudyliu#Maroon5 #Jordi  https://t.co/Wq6biTGCLk,"[('maroon5', 'n'), ('jordi', 'n')]","['maroon5', 'jordi']","['maroon5',",11,13,0.0,0.0,Neutral,PRE
1862,2272,1403206501376868352,2021-06-10,-700,,CONVINCE ME OTHERWISE #JORDI,en,['jordi'],1456893282,istilldreamforu,4,21,False,0,0,0,,,convince otherwise jordi,0,0,0,2021-06-10 21:24:34,istilldreamforuCONVINCE ME OTHERWISE #JORDI,"[('convince', 'n'), ('otherwise', 'r'), ('jordi', 'n')]",['jordi'],['jordi'],9,24,0.0,0.0,Neutral,PRE
1863,2273,1403206480514408453,2021-06-10,-700,,"Estou toda boba e encantada com a Behati de sereia no clipe de Lost. Que mulher linda, meu deus............... #JORDI",pt,['jordi'],1092932343197851648,triad222,4,21,False,0,0,0,,,estou toda boba e encantada com behati de sereia no clipe de lose que mulher linda meu deus jordi,0,0,0,2021-06-10 21:24:29,"triad222Estou toda boba e encantada com a Behati de sereia no clipe de Lost. Que mulher linda, meu deus............... #JORDI","[('estou', 'n'), ('toda', 'n'), ('boba', 'n'), ('e', 'n'), ('encantada', 'v'), ('com', 'n'), ('behati', 'n'), ('de', 'n'), ('sereia', 'n'), ('no', 'n'), ('clipe', 'n'), ('de', 'v'), ('lost', 'v'), ('que', 'n'), ('mulher', 'n'), ('linda', 'n'), ('meu', 'n'), ('deus', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,97,0.0,0.0,Neutral,PRE
1864,2274,1403206462030200832,2021-06-10,-700,,VA ECHO #JORDI JORDI OUT NOW,ht,['jordi'],1798317680,levinetattoos,4,21,False,0,0,0,,,va echo jordi jordi now,0,0,0,2021-06-10 21:24:25,levinetattoosVA ECHO #JORDI JORDI OUT NOW,"[('va', 'n'), ('echo', 'n'), ('jordi', 'n'), ('jordi', 'n'), ('now', 'r')]",['jordi'],['jordi'],9,23,0.0,0.0,Neutral,PRE
